Entropy0;Entropy1;Entropy2;Entropy3;Entropy4;Entropy5;Entropy6;Entropy7;Entropy8;Entropy9;Entropy10;Entropy11;Entropy12;Entropy13;Entropy14;Entropy15;Entropy16;Entropy17;Entropy18;Entropy19;Entropy20;Entropy21;Entropy22;Entropy23;Entropy24;Entropy25;Entropy26;Entropy27;Entropy28;Entropy29;Entropy30;Entropy31;Entropy32;Entropy33;Entropy34;Entropy35;Entropy36;Entropy37;Entropy38;Entropy39;Entropy40;Entropy41;Entropy42;Entropy43;Entropy44;Entropy45;Entropy46;Entropy47;Entropy48;Entropy49;Entropy50;Entropy51;Entropy52;Entropy53;Entropy54;Entropy55;Entropy56;Entropy57;Entropy58;Entropy59;Entropy60;Entropy61;Entropy62;Entropy63;Entropy64;Entropy65;Entropy66;Entropy67;Entropy68;Entropy69;Entropy70;Entropy71;Entropy72;Entropy73;Entropy74;Entropy75;Entropy76;Entropy77;Entropy78;Entropy79;Entropy80;Entropy81;Entropy82;Entropy83;Entropy84;Entropy85;Entropy86;Entropy87;Entropy88;Entropy89;Entropy90;Entropy91;Entropy92;Entropy93;Entropy94;Entropy95;Entropy96;Entropy97;Entropy98;Entropy99
6.095571444514415;5.982790637955365;6.062375294515015;5.977753914146541;5.789694576832176;5.900452180528429;6.047924382224148;5.962183409232934;6.023244288173038;5.837148860198595;5.7745486956373;6.101179274482748;6.044840510659095;5.929868703420674;5.929868703420674;6.143875630764271;6.116879012827207;5.962803236199203;5.97831904373119;6.040791907502566;6.044229201438856;6.044229201438856;6.070063490732969;6.17710603542586;6.027039138930161;5.768491605081608;5.90574985184588;5.953773569664397;6.054275536787402;5.555751467723955;5.667812973846071;5.519764595364359;5.52713896964028;5.82073601880529;5.737846785094576;5.4558511323932395;5.854774509924296;5.5673817764590945;5.68685312401407;5.840485624186241;5.866108713280244;6.022147492332263;6.022147492332263;5.980328419524627;5.98621770110656;5.754044687469693;5.920653626073693;5.759867912535238;5.699303896357994;5.84522091355438;5.929327835946224;5.8929287946647815;5.8781106005969646;5.8494070919568095;5.770593989983846;5.572264062762639;5.910979797623138;5.818484728214387;5.58862782414469;5.750162581180929;5.810710604451673;5.818959326027742;5.699494987252209;5.699494987252209;5.681319718511002;5.753032694789348;5.894348842454656;5.840267495664418;5.840267495664418;5.792079081995879;5.83477859467769;5.924324655585568;5.528862691199101;5.726287089961436;5.828018509198346;5.957678960391295;5.918753819781952;6.023134185092759;6.004783384713524;6.101816862240347;5.591098539357489;5.747157268119176;5.538309667666011;5.538309667666011;5.739987939669081;4.952542015654787;5.253782666891889;5.782509848650241;5.873623413654322;5.43725278535346;5.43725278535346;5.714065792679505;5.761969153308963;5.669287379068618;5.577537739767377;5.458014282386947;5.458014282386947;4.615250999030144;4.615250999030144;0.14247618346759397
Entropy0;Entropy1;Entropy2;Entropy3;Entropy4;Entropy5;Entropy6;Entropy7;Entropy8;Entropy9;Entropy10;Entropy11;Entropy12;Entropy13;Entropy14;Entropy15;Entropy16;Entropy17;Entropy18;Entropy19;Entropy20;Entropy21;Entropy22;Entropy23;Entropy24;Entropy25;Entropy26;Entropy27;Entropy28;Entropy29;Entropy30;Entropy31;Entropy32;Entropy33;Entropy34;Entropy35;Entropy36;Entropy37;Entropy38;Entropy39;Entropy40;Entropy41;Entropy42;Entropy43;Entropy44;Entropy45;Entropy46;Entropy47;Entropy48;Entropy49;Entropy50;Entropy51;Entropy52;Entropy53;Entropy54;Entropy55;Entropy56;Entropy57;Entropy58;Entropy59;Entropy60;Entropy61;Entropy62;Entropy63;Entropy64;Entropy65;Entropy66;Entropy67;Entropy68;Entropy69;Entropy70;Entropy71;Entropy72;Entropy73;Entropy74;Entropy75;Entropy76;Entropy77;Entropy78;Entropy79;Entropy80;Entropy81;Entropy82;Entropy83;Entropy84;Entropy85;Entropy86;Entropy87;Entropy88;Entropy89;Entropy90;Entropy91;Entropy92;Entropy93;Entropy94;Entropy95;Entropy96;Entropy97;Entropy98;Entropy99
6.481809631548325;6.489421308215047;6.529573852957233;6.503751775877979;6.500797552772265;6.449882463738909;6.3488149339146736;6.311402467816631;6.401583825228892;6.534036926462959;6.534036926462959;6.576189096684696;6.536528557628245;6.559507202428746;6.615180549311517;6.629794003071149;6.61061482299673;6.5291523900051205;6.531375796246285;6.544439522769505;6.544439522769505;6.545310802577363;6.370444943351909;6.3741445175960525;6.40420703465743;6.489063273775236;6.455715151820131;6.494028104849497;6.51286852483206;6.509025444437158;6.504753376113343;6.460737283671804;6.388914589069708;6.433169160549041;6.431590784940047;6.5337183699675645;6.5128109204332985;6.499214431481205;6.521034236631121;6.461725360960244;6.430404238411391;6.3920320294644055;6.496036150142706;6.586748160687087;6.586748160687087;6.58658026313382;6.5641408897703934;6.502771710972832;6.541799068518475;6.541799068518475;6.533028172848255;6.537631630999708;6.537631630999708;6.5419564199247455;6.552994306219313;6.5523961904490715;6.557088095349098;6.532058378484725;6.47290196219097;6.47558235920247;6.4827052734870865;6.418981790712729;6.431770670434507;6.413631913368179;6.629671779024929;6.656939823107421;6.654847049183775;6.646572939939018;6.721708841826082;6.733469161331248;6.743298206557004;6.761604791476687;6.794359244623891;6.794359244623891;6.815026882553477;6.826993359361706;6.829718350753228;6.7953050888977105;6.79661199187345;6.797781282311733;6.797884339820646;6.79591590237908;6.682720120549178;6.518522675337861;6.616691870572678;6.509989331065409;6.507900143147555;6.4237467046126975;6.321140104959208;6.331031708404325;6.496629640392278;6.48621926691837;6.3508327493335095;6.3508327493335095;6.146801301463714;5.960298307886678;5.730454000631539;5.690337311038962;5.360769250353501;3.1332169607141385
Entropy0;Entropy1;Entropy2;Entropy3;Entropy4;Entropy5;Entropy6;Entropy7;Entropy8;Entropy9;Entropy10;Entropy11;Entropy12;Entropy13;Entropy14;Entropy15;Entropy16;Entropy17;Entropy18;Entropy19;Entropy20;Entropy21;Entropy22;Entropy23;Entropy24;Entropy25;Entropy26;Entropy27;Entropy28;Entropy29;Entropy30;Entropy31;Entropy32;Entropy33;Entropy34;Entropy35;Entropy36;Entropy37;Entropy38;Entropy39;Entropy40;Entropy41;Entropy42;Entropy43;Entropy44;Entropy45;Entropy46;Entropy47;Entropy48;Entropy49;Entropy50;Entropy51;Entropy52;Entropy53;Entropy54;Entropy55;Entropy56;Entropy57;Entropy58;Entropy59;Entropy60;Entropy61;Entropy62;Entropy63;Entropy64;Entropy65;Entropy66;Entropy67;Entropy68;Entropy69;Entropy70;Entropy71;Entropy72;Entropy73;Entropy74;Entropy75;Entropy76;Entropy77;Entropy78;Entropy79;Entropy80;Entropy81;Entropy82;Entropy83;Entropy84;Entropy85;Entropy86;Entropy87;Entropy88;Entropy89;Entropy90;Entropy91;Entropy92;Entropy93;Entropy94;Entropy95;Entropy96;Entropy97;Entropy98;Entropy99
Entropy0;Entropy1;Entropy2;Entropy3;Entropy4;Entropy5;Entropy6;Entropy7;Entropy8;Entropy9;Entropy10;Entropy11;Entropy12;Entropy13;Entropy14;Entropy15;Entropy16;Entropy17;Entropy18;Entropy19;Entropy20;Entropy21;Entropy22;Entropy23;Entropy24;Entropy25;Entropy26;Entropy27;Entropy28;Entropy29;Entropy30;Entropy31;Entropy32;Entropy33;Entropy34;Entropy35;Entropy36;Entropy37;Entropy38;Entropy39;Entropy40;Entropy41;Entropy42;Entropy43;Entropy44;Entropy45;Entropy46;Entropy47;Entropy48;Entropy49;Entropy50;Entropy51;Entropy52;Entropy53;Entropy54;Entropy55;Entropy56;Entropy57;Entropy58;Entropy59;Entropy60;Entropy61;Entropy62;Entropy63;Entropy64;Entropy65;Entropy66;Entropy67;Entropy68;Entropy69;Entropy70;Entropy71;Entropy72;Entropy73;Entropy74;Entropy75;Entropy76;Entropy77;Entropy78;Entropy79;Entropy80;Entropy81;Entropy82;Entropy83;Entropy84;Entropy85;Entropy86;Entropy87;Entropy88;Entropy89;Entropy90;Entropy91;Entropy92;Entropy93;Entropy94;Entropy95;Entropy96;Entropy97;Entropy98;Entropy99
Entropy0;Entropy1;Entropy2;Entropy3;Entropy4;Entropy5;Entropy6;Entropy7;Entropy8;Entropy9;Entropy10;Entropy11;Entropy12;Entropy13;Entropy14;Entropy15;Entropy16;Entropy17;Entropy18;Entropy19;Entropy20;Entropy21;Entropy22;Entropy23;Entropy24;Entropy25;Entropy26;Entropy27;Entropy28;Entropy29;Entropy30;Entropy31;Entropy32;Entropy33;Entropy34;Entropy35;Entropy36;Entropy37;Entropy38;Entropy39;Entropy40;Entropy41;Entropy42;Entropy43;Entropy44;Entropy45;Entropy46;Entropy47;Entropy48;Entropy49;Entropy50;Entropy51;Entropy52;Entropy53;Entropy54;Entropy55;Entropy56;Entropy57;Entropy58;Entropy59;Entropy60;Entropy61;Entropy62;Entropy63;Entropy64;Entropy65;Entropy66;Entropy67;Entropy68;Entropy69;Entropy70;Entropy71;Entropy72;Entropy73;Entropy74;Entropy75;Entropy76;Entropy77;Entropy78;Entropy79;Entropy80;Entropy81;Entropy82;Entropy83;Entropy84;Entropy85;Entropy86;Entropy87;Entropy88;Entropy89;Entropy90;Entropy91;Entropy92;Entropy93;Entropy94;Entropy95;Entropy96;Entropy97;Entropy98;Entropy99
Entropy0;Entropy1;Entropy2;Entropy3;Entropy4;Entropy5;Entropy6;Entropy7;Entropy8;Entropy9;Entropy10;Entropy11;Entropy12;Entropy13;Entropy14;Entropy15;Entropy16;Entropy17;Entropy18;Entropy19;Entropy20;Entropy21;Entropy22;Entropy23;Entropy24;Entropy25;Entropy26;Entropy27;Entropy28;Entropy29;Entropy30;Entropy31;Entropy32;Entropy33;Entropy34;Entropy35;Entropy36;Entropy37;Entropy38;Entropy39;Entropy40;Entropy41;Entropy42;Entropy43;Entropy44;Entropy45;Entropy46;Entropy47;Entropy48;Entropy49;Entropy50;Entropy51;Entropy52;Entropy53;Entropy54;Entropy55;Entropy56;Entropy57;Entropy58;Entropy59;Entropy60;Entropy61;Entropy62;Entropy63;Entropy64;Entropy65;Entropy66;Entropy67;Entropy68;Entropy69;Entropy70;Entropy71;Entropy72;Entropy73;Entropy74;Entropy75;Entropy76;Entropy77;Entropy78;Entropy79;Entropy80;Entropy81;Entropy82;Entropy83;Entropy84;Entropy85;Entropy86;Entropy87;Entropy88;Entropy89;Entropy90;Entropy91;Entropy92;Entropy93;Entropy94;Entropy95;Entropy96;Entropy97;Entropy98;Entropy99
Entropy0;Entropy1;Entropy2;Entropy3;Entropy4;Entropy5;Entropy6;Entropy7;Entropy8;Entropy9;Entropy10;Entropy11;Entropy12;Entropy13;Entropy14;Entropy15;Entropy16;Entropy17;Entropy18;Entropy19;Entropy20;Entropy21;Entropy22;Entropy23;Entropy24;Entropy25;Entropy26;Entropy27;Entropy28;Entropy29;Entropy30;Entropy31;Entropy32;Entropy33;Entropy34;Entropy35;Entropy36;Entropy37;Entropy38;Entropy39;Entropy40;Entropy41;Entropy42;Entropy43;Entropy44;Entropy45;Entropy46;Entropy47;Entropy48;Entropy49;Entropy50;Entropy51;Entropy52;Entropy53;Entropy54;Entropy55;Entropy56;Entropy57;Entropy58;Entropy59;Entropy60;Entropy61;Entropy62;Entropy63;Entropy64;Entropy65;Entropy66;Entropy67;Entropy68;Entropy69;Entropy70;Entropy71;Entropy72;Entropy73;Entropy74;Entropy75;Entropy76;Entropy77;Entropy78;Entropy79;Entropy80;Entropy81;Entropy82;Entropy83;Entropy84;Entropy85;Entropy86;Entropy87;Entropy88;Entropy89;Entropy90;Entropy91;Entropy92;Entropy93;Entropy94;Entropy95;Entropy96;Entropy97;Entropy98;Entropy99
Entropy0;Entropy1;Entropy2;Entropy3;Entropy4;Entropy5;Entropy6;Entropy7;Entropy8;Entropy9;Entropy10;Entropy11;Entropy12;Entropy13;Entropy14;Entropy15;Entropy16;Entropy17;Entropy18;Entropy19;Entropy20;Entropy21;Entropy22;Entropy23;Entropy24;Entropy25;Entropy26;Entropy27;Entropy28;Entropy29;Entropy30;Entropy31;Entropy32;Entropy33;Entropy34;Entropy35;Entropy36;Entropy37;Entropy38;Entropy39;Entropy40;Entropy41;Entropy42;Entropy43;Entropy44;Entropy45;Entropy46;Entropy47;Entropy48;Entropy49;Entropy50;Entropy51;Entropy52;Entropy53;Entropy54;Entropy55;Entropy56;Entropy57;Entropy58;Entropy59;Entropy60;Entropy61;Entropy62;Entropy63;Entropy64;Entropy65;Entropy66;Entropy67;Entropy68;Entropy69;Entropy70;Entropy71;Entropy72;Entropy73;Entropy74;Entropy75;Entropy76;Entropy77;Entropy78;Entropy79;Entropy80;Entropy81;Entropy82;Entropy83;Entropy84;Entropy85;Entropy86;Entropy87;Entropy88;Entropy89;Entropy90;Entropy91;Entropy92;Entropy93;Entropy94;Entropy95;Entropy96;Entropy97;Entropy98;Entropy99
